# Stellar evolution data converted from CSV
# Age(years)  Mdot(Msun/yr)  vwind(km/s)  Twind(K)
 4.78000e+06 -7.70668e+00    702.068    35237.0
 4.78000e+06 -7.72006e+00    696.680    34928.1
 4.78000e+06 -7.71268e+00    699.784    35105.2
 4.79000e+06 -8.03172e+00    544.633    27531.2
 4.79000e+06 -7.99566e+00    557.919    28160.0
 4.79000e+06 -7.54447e+00    186.670    19251.6
 4.79000e+06 -7.63384e+00    189.399    19520.4
 4.79000e+06 -7.72795e+00    192.287    19805.2
 4.79000e+06 -7.82228e+00    195.196    20091.9
 4.79000e+06 -7.92133e+00    198.301    20397.9
 4.79000e+06 -8.01990e+00    201.434    20705.7
 4.79000e+06 -8.11893e+00    204.664    21021.2
 4.79000e+06 -8.22714e+00    208.193    21364.7
 4.79000e+06 -8.34060e+00    211.943    21729.7
 4.79000e+06 -8.45796e+00    215.883    22113.2
 4.79000e+06 -8.45487e+00    219.887    22502.5
 4.79000e+06 -8.40799e+00    224.275    22928.7
 4.79000e+06 -8.36294e+00    228.730    23360.4
 4.79000e+06 -8.31819e+00    233.438    23815.2
 4.79000e+06 -8.27510e+00    238.198    24274.4
 4.79000e+06 -8.23110e+00    243.373    24772.6
 4.79000e+06 -7.11205e+00    167.326    17346.7
 4.79000e+06 -7.12380e+00    168.601    17472.6
 4.79000e+06 -7.29946e+00    179.353    18531.2
 4.79000e+06 -7.22825e+00    177.139    18313.7
 4.79000e+06 -7.19506e+00    175.203    18123.4
 4.79000e+06 -7.17362e+00    173.289    17934.9
 4.79000e+06 -7.15582e+00    171.653    17773.6
 4.79000e+06 -7.13873e+00    170.061    17616.6
 4.79000e+06 -7.37496e+00    181.576    18750.1
 4.79000e+06 -7.45972e+00    184.112    18999.7
 4.79000e+06 -8.10855e+00    519.907    26357.9
 4.79000e+06 -8.07024e+00    531.845    26924.7
 4.79000e+06 -8.14879e+00    508.115    25797.4
 4.79000e+06 -8.18872e+00    248.640    25279.3
 4.80000e+06 -7.10985e+00    164.958    17113.1
 4.80000e+06 -7.10842e+00    166.027    17218.7
 4.80000e+06 -7.11524e+00    157.361    16373.3
 4.80000e+06 -7.11557e+00    157.373    16373.5
 4.80000e+06 -7.11585e+00    157.409    16376.2
 4.80000e+06 -7.11603e+00    157.464    16380.9
 4.80000e+06 -7.11621e+00    157.550    16388.7
 4.80000e+06 -7.11636e+00    157.660    16398.9
 4.80000e+06 -7.11647e+00    157.786    16410.7
 4.80000e+06 -7.11657e+00    157.955    16426.8
 4.80000e+06 -7.11657e+00    158.169    16447.2
 4.80000e+06 -7.11658e+00    158.401    16469.7
 4.80000e+06 -7.11649e+00    158.700    16498.4
 4.80000e+06 -7.11632e+00    159.016    16529.2
 4.80000e+06 -7.11566e+00    159.412    16567.7
 4.80000e+06 -7.11521e+00    159.828    16609.0
 4.80000e+06 -7.11475e+00    160.343    16659.8
 4.80000e+06 -7.11443e+00    160.864    16711.1
 4.80000e+06 -7.11118e+00    158.078    16453.2
 4.80000e+06 -7.11452e+00    157.403    16379.2
 4.80000e+06 -7.11410e+00    157.454    16385.2
 4.80000e+06 -7.11369e+00    157.515    16392.3
 4.80000e+06 -7.11322e+00    157.602    16402.0
 4.80000e+06 -7.11273e+00    157.705    16413.1
 4.80000e+06 -7.11221e+00    157.821    16425.7
 4.80000e+06 -7.11168e+00    157.950    16439.5
 4.80000e+06 -7.11492e+00    157.373    16375.2
 4.80000e+06 -7.11381e+00    161.509    16774.1
 4.80000e+06 -7.11230e+00    163.027    16922.8
 4.80000e+06 -7.11109e+00    163.884    17007.2
 4.80000e+06 -7.11310e+00    162.183    16840.0
 4.81000e+06 -7.11061e+00    158.231    16469.4
 4.81000e+06 -7.10945e+00    158.566    16504.8
 4.81000e+06 -7.11004e+00    158.395    16486.7
 4.81000e+06 -7.09631e+00    162.959    16961.5
 4.81000e+06 -7.09693e+00    162.721    16936.9
 4.81000e+06 -7.09774e+00    162.462    16910.1
 4.81000e+06 -7.09852e+00    162.226    16885.7
 4.81000e+06 -7.09915e+00    161.990    16861.3
 4.81000e+06 -7.09978e+00    161.755    16836.9
 4.81000e+06 -7.10041e+00    161.522    16812.7
 4.81000e+06 -7.10105e+00    161.290    16788.6
 4.81000e+06 -7.10168e+00    161.058    16764.7
 4.81000e+06 -7.10232e+00    160.829    16741.0
 4.81000e+06 -7.10296e+00    160.603    16717.4
 4.81000e+06 -7.10359e+00    160.378    16694.1
 4.81000e+06 -7.10423e+00    160.157    16671.1
 4.81000e+06 -7.10487e+00    159.938    16648.3
 4.81000e+06 -7.10582e+00    159.724    16626.0
 4.81000e+06 -7.10645e+00    159.513    16604.1
 4.81000e+06 -7.09058e+00    165.091    17181.6
 4.81000e+06 -7.09508e+00    163.433    17010.5
 4.81000e+06 -7.09447e+00    163.670    17034.8
 4.81000e+06 -7.09387e+00    163.904    17059.1
 4.81000e+06 -7.09327e+00    164.139    17083.4
 4.81000e+06 -7.09262e+00    164.395    17109.7
 4.81000e+06 -7.09181e+00    164.629    17133.8
 4.81000e+06 -7.09116e+00    164.860    17157.9
 4.81000e+06 -7.09569e+00    163.196    16986.0
 4.81000e+06 -7.10825e+00    158.932    16543.3
 4.81000e+06 -7.10707e+00    159.309    16582.6
 4.81000e+06 -7.10885e+00    158.746    16523.7
 4.81000e+06 -7.10764e+00    159.127    16563.6
 4.82000e+06 -7.08995e+00    165.342    17207.5
 4.82000e+06 -7.08882e+00    165.798    17254.4
 4.82000e+06 -7.08938e+00    165.571    17231.0
 4.82000e+06 -7.08826e+00    166.023    17277.7
 4.82000e+06 -7.08656e+00    166.714    17348.8
 4.82000e+06 -7.08766e+00    166.268    17303.0
 4.82000e+06 -7.08711e+00    166.492    17326.0
 4.82000e+06 -7.10190e+00    170.150    17702.7
 4.82000e+06 -7.10010e+00    169.958    17682.8
 4.82000e+06 -7.09812e+00    169.744    17660.9
 4.82000e+06 -7.09630e+00    169.547    17640.7
 4.82000e+06 -7.08684e+00    168.484    17531.1
 4.82000e+06 -7.08497e+00    168.277    17509.8
 4.82000e+06 -7.08344e+00    168.048    17486.3
